"","ds","tv_S","ooh_S","print_S","facebook_S","search_S","newsletter","type","solID"
"1163",2017-04-17,173.180688601328,64094.6168351933,4.42104649460548e-06,153.922422566357,12171.1452906846,0.0162446557442998,"decompMedia","2_233_2"
"1164",2017-04-24,56.1664554877292,92445.5978143041,8.76079372575912e-09,26.3017476494824,11737.4084480379,0.0438889474959363,"decompMedia","2_233_2"
"1165",2017-05-01,9671.44065265309,52213.1028142812,1.73604839468469e-11,4.48975612448673,10709.7295666046,0.00714676903294026,"decompMedia","2_233_2"
"1166",2017-05-08,3169.80852224478,91616.8224150884,3.44017234400249e-14,0.766275533311413,10603.3402252823,0.0107097144608684,"decompMedia","2_233_2"
"1167",2017-05-15,1031.44342870286,51573.9392157819,6.81708286052077e-17,0.130777853457065,4505.28805027989,0.0500779660751147,"decompMedia","2_233_2"
"1168",2017-05-22,334.836993172284,40629.3413357081,1.35088053969811e-19,35069.6051497914,1713.17706855786,0.056650169368772,"decompMedia","2_233_2"
"1169",2017-05-29,108.6146160499,19005.8304228636,10259.4383464183,8325.41885732967,8544.38118050442,0.00719120729039747,"decompMedia","2_233_2"
"1170",2017-06-05,548.478117821277,29938.1896735715,26.2441260578239,30244.6505132189,10203.4365216716,0.000742912316357117,"decompMedia","2_233_2"
"1171",2017-06-12,177.9575014054,13525.3253917751,0.0520356403073604,6813.45703934192,9769.30945626371,0.00247173324900683,"decompMedia","2_233_2"
"1172",2017-06-19,10913.9232611158,5805.36395862446,0.000103114507541406,1430.23636898326,11147.8714823724,0.00320220826785639,"decompMedia","2_233_2"
"1173",2017-06-26,3581.98184760242,61765.2528076955,3380.4910852814,246.923167308124,10676.3631594662,0.000225297201236844,"decompMedia","2_233_2"
"1174",2017-07-03,2117.84264462282,31069.7494119823,20516.1785312222,53121.3172714702,12112.3474590103,0.0135260902347753,"decompMedia","2_233_2"
"1175",2017-07-10,688.338144518722,14087.5693876809,74.0024693933117,15788.5296235764,12294.8229507643,0.00676223486944125,"decompMedia","2_233_2"
"1176",2017-07-17,1406.50953590286,50513.730325284,42027.9363302453,3084.96702415929,12490.6565395434,0.000945833688447723,"decompMedia","2_233_2"
"1177",2017-07-24,456.783279642786,24430.072229708,1083.25700142763,539.847315992122,12545.7319254697,0.0274306412395999,"decompMedia","2_233_2"
"1178",2017-07-31,1421.31699754585,73132.7487815317,226.827853981275,92.5338907689251,13299.4156908305,0.0154429915669839,"decompMedia","2_233_2"
"1179",2017-08-07,461.599739671057,65721.5665646714,18980.3953869697,15.8040950766077,14259.384151254,0.0114077794406313,"decompMedia","2_233_2"
"1180",2017-08-14,11222.5685139555,33532.7979734106,64.502302610146,2.69756072484683,6517.3646351617,0.0502567005409432,"decompMedia","2_233_2"
"1181",2017-08-21,3684.5468331996,15325.6447758476,24726.2304583187,10484.6925489188,2567.27170907712,0.0566726367929378,"decompMedia","2_233_2"
"1182",2017-08-28,196467.587454966,6614.31925245864,107.238776130164,9837.50963974499,14769.9277412923,0.155464285165341,"decompMedia","2_233_2"
"1183",2017-09-04,81280.3345559708,2780.56090202014,0.213007247434881,1822.64426456226,15501.4642030112,0.0706469990436176,"decompMedia","2_233_2"
"1184",2017-09-11,124676.410497043,59593.0489686077,3323.46280174706,4692.05600672057,14903.3175442869,0.00247683991921151,"decompMedia","2_233_2"
"1185",2017-09-18,46856.6291213075,29746.7348155693,7.1044169936267,832.06638789387,15484.206236393,0.0314652317900818,"decompMedia","2_233_2"
"1186",2017-09-25,184737.386726039,62076.0676211034,0.0140803869966522,22705.8558711848,16479.7138239588,0.0829051692696693,"decompMedia","2_233_2"
"1187",2017-10-02,352960.082889714,50263.0447008123,2.79018563466451e-05,4737.2764083603,16466.9302783894,0.127013338946374,"decompMedia","2_233_2"
"1188",2017-10-09,304002.786173265,93741.1901782555,37799.6265051381,46507.8760785292,16912.9393095935,0.0438522559609545,"decompMedia","2_233_2"
"1189",2017-10-16,148134.672215612,53220.822165696,441.250412984264,47777.8833288222,16720.443469806,0.239032783579219,"decompMedia","2_233_2"
"1190",2017-10-23,160937.573673728,42947.0074983309,0.882943920428348,51338.0009809381,16901.6439468183,0.189884747739467,"decompMedia","2_233_2"
"1191",2017-10-30,72620.8540332101,20245.5439063137,0.00174968518943628,55156.0532270141,17285.1853676293,0.00961215000209314,"decompMedia","2_233_2"
"1192",2017-11-06,57348.0084838912,89345.0348681114,41123.0493981393,46428.8818778854,18149.9517326465,0.0879294600675502,"decompMedia","2_233_2"
"1193",2017-11-13,19848.3648671566,49843.3791241265,842.208821160929,64293.669986616,9022.39154047159,0.0608744738413449,"decompMedia","2_233_2"
"1194",2017-11-20,79409.6333767086,57855.6598068197,179.77430013486,48428.5141129639,3720.34048991464,0.0579534755548173,"decompMedia","2_233_2"
"1195",2017-11-27,28215.1409059861,28703.0952835141,19378.5608769489,36157.2544687573,19691.4864343409,0.220297225553201,"decompMedia","2_233_2"
"1196",2017-12-04,40328.9641159806,47714.3865000681,66.8581549844335,24868.1927424037,19995.8115023542,0.0541179345991303,"decompMedia","2_233_2"
"1197",2017-12-11,13684.4457517917,22856.9335478868,0.13268168853976,33790.4888143593,19349.5741392065,0.188307038398191,"decompMedia","2_233_2"
"1198",2017-12-18,88057.3534440687,47561.3851031496,0.000262924240525099,17859.603921119,19462.4007279091,0.254489806643807,"decompMedia","2_233_2"
"1199",2017-12-25,241295.485078238,22771.813086375,33027.4255062206,58771.2793771819,18726.5095218916,0.384869035574622,"decompMedia","2_233_2"
"1200",2018-01-01,106531.163317579,10057.0020622098,10226.9065082431,52066.3341474353,18856.2820812135,0.546594056028196,"decompMedia","2_233_2"
"1201",2018-01-08,39131.5157332295,7313.44146670427,26.1367995788746,56335.4068258615,18974.1729052543,0.543445469319476,"decompMedia","2_233_2"
"1202",2018-01-15,67473.6821476483,3080.87788395948,33980.1528394178,17530.3056065635,18618.4205260392,0.0493327594545154,"decompMedia","2_233_2"
"1203",2018-01-22,23633.9959383033,32228.4941459084,40106.169880986,3480.93594894319,18085.9050979515,0.0162512966890944,"decompMedia","2_233_2"
"1204",2018-01-29,31333.2591835849,14667.5736573022,667.337068929946,611.127858413634,17820.1289773573,0.0254544707222077,"decompMedia","2_233_2"
"1205",2018-02-05,10523.0065291249,6317.59074281554,4271.93167581953,3003.82336037035,18663.128399081,0.33987539609537,"decompMedia","2_233_2"
"1206",2018-02-12,7528.34856088372,31733.9784631784,9.34185598759863,525.297438137415,9385.96273189926,0.0827588866372171,"decompMedia","2_233_2"
"1207",2018-02-19,2461.54360865196,14419.5167348273,7771.88347768474,90.0293871864255,3896.72200368823,0.0603448458327419,"decompMedia","2_233_2"
"1208",2018-02-26,3745.98321676167,34116.967875543,22600.1401349302,15.3760357389481,15167.9836512103,0.0574748971866755,"decompMedia","2_233_2"
"1209",2018-03-05,1219.70453039274,15622.1868889508,88.928772161624,2.62448736118142,16226.1233115108,0.0505697668923917,"decompMedia","2_233_2"
"1210",2018-03-12,35352.707517656,45779.3134945851,39665.11668923,0.447919737449497,16226.9488806053,0.0134885427115445,"decompMedia","2_233_2"
"1211",2018-03-19,11927.5475108079,21786.8493136887,610.349934031887,0.0764448684086299,15376.9208559595,0.023057509988111,"decompMedia","2_233_2"
"1212",2018-03-26,16069.9357989538,44392.2353142745,1275.94143873487,0.0130465349423949,15492.1229592438,0.0785489478863405,"decompMedia","2_233_2"
"1213",2018-04-02,5304.66550115268,21028.3568770516,2.60132217338693,0.00222659795289731,14843.8656268542,0.0207034928318941,"decompMedia","2_233_2"
"1214",2018-04-09,1730.19673535347,16015.8588699653,0.00515510280085827,0.000380004195426126,15092.8652387351,0.210472750211894,"decompMedia","2_233_2"
"1215",2018-04-16,562.105680301956,6926.82728348362,1.02154088263601e-05,18105.2820213779,14262.8351328346,0.0855826172758179,"decompMedia","2_233_2"
"1216",2018-04-23,182.381794685241,61816.0850972785,2.02429650248263e-08,3614.48829636294,12745.4001297781,0.00309526545167923,"decompMedia","2_233_2"
"1217",2018-04-30,59.1511835475586,31100.954992201,4.01136792339803e-11,75240.215451879,11744.9116010048,0.00567124125303149,"decompMedia","2_233_2"
"1218",2018-05-07,19.1816732507923,39628.3347095303,7.9489702210744e-14,32351.1817829569,13356.5368606679,0.000103979641623208,"decompMedia","2_233_2"
"1219",2018-05-14,6.22000072237147,18476.2654796179,9054.02073948544,77511.7425076159,5992.6839894769,0.0448730465968751,"decompMedia","2_233_2"
"1220",2018-05-21,6.06168275895011,22746.8110077652,22.3951880535618,34930.1398419996,2338.69640035266,0.0559802734554732,"decompMedia","2_233_2"
"1221",2018-05-28,1.96558070118662,10045.1740754825,2719.04194132151,18216.4301957823,12354.6727458922,0.116049249540054,"decompMedia","2_233_2"
"1222",2018-06-04,0.637362631960321,4266.44597013641,5.73030909436393,3640.47143665917,13460.7723754882,0.110716472720622,"decompMedia","2_233_2"
"1223",2018-06-11,150.529884465162,1781.09264122011,5269.67531338891,639.978434349651,13477.3712038899,0.0138011233598274,"decompMedia","2_233_2"
"1224",2018-06-18,48.8190648697369,13661.1480394519,11.8093176346487,109.785612996289,14341.1812334703,0.0729427545719358,"decompMedia","2_233_2"
"1225",2018-06-25,15.8309715290259,5866.08538157114,21549.3551926445,33351.5841246209,14273.7141989963,0.0467075594347722,"decompMedia","2_233_2"
"1226",2018-07-02,892.259661306114,63807.0687088203,81.0782800792762,7768.75614048857,13017.1186887905,0.0334608384937154,"decompMedia","2_233_2"
"1227",2018-07-09,289.609422814246,32332.166781011,25166.8905954669,61222.0498832693,14044.5404485059,0.0340718834431076,"decompMedia","2_233_2"
"1228",2018-07-16,788.709291651407,39935.1459272353,111.512160915694,20516.0930285752,14200.9097239559,0.0131831364100136,"decompMedia","2_233_2"
"1229",2018-07-23,1483.32732181447,18638.205903155,4925.35646019212,4190.49691513422,15733.7110525624,0.0675614998079183,"decompMedia","2_233_2"
"1230",2018-07-30,481.771700621346,8126.29837246979,10.9440992607972,740.031026291679,16597.9646462529,0.015010755212979,"decompMedia","2_233_2"
"1231",2018-08-06,1804.18280338379,45127.1919583165,10620.0526209071,127.05163026844,17416.367307522,0.363880622064926,"decompMedia","2_233_2"
"1232",2018-08-13,586.190065784164,21429.3694250857,27.4472351381222,38894.8416830561,8517.02264387513,0.0849123850134068,"decompMedia","2_233_2"
"1233",2018-08-20,43490.4741718215,51325.4667037858,0.0544225483671522,9644.86292373008,3479.11017008362,0.060566783577211,"decompMedia","2_233_2"
"1234",2018-08-27,14811.1349491931,24891.9024392179,0.000107844441522922,41818.4805071,16066.2464797036,0.27768247633253,"decompMedia","2_233_2"
"1235",2018-09-03,11520.4140183735,40785.3372875551,17.0895185805919,10735.3741208179,17890.8139409862,0.490525014756276,"decompMedia","2_233_2"
"1236",2018-09-10,3783.58989468575,19088.6740175915,9.34022526502289,2004.65795411528,18621.4784123426,0.318173152569782,"decompMedia","2_233_2"
"1237",2018-09-17,1232.00058716182,31406.4624769709,19208.5789942972,31149.6372973211,18160.0430354682,0.523178819460323,"decompMedia","2_233_2"
"1238",2018-09-24,480.931493543968,28437.2053103933,65.8436923220865,7085.17099964691,18866.1322568401,0.0123782776575778,"decompMedia","2_233_2"
"1239",2018-10-01,273220.212644028,26048.6510535092,824.479002282478,9043.75054034437,19674.0135396609,0.1509893827096,"decompMedia","2_233_2"
"1240",2018-10-08,126685.801895055,11623.3940563947,907.555030161185,20448.9486651377,19450.5092191524,0.0840416727478605,"decompMedia","2_233_2"
"1241",2018-10-15,146575.049200477,36063.050779382,101.439632674238,27544.9028916862,19960.635491804,0.293846318535068,"decompMedia","2_233_2"
"1242",2018-10-22,56669.5639322444,16618.2391277863,0.20146274825759,6032.93854807088,20358.3959522986,0.32215089440678,"decompMedia","2_233_2"
"1243",2018-10-29,54855.1921664883,7200.64928852113,358.847932228946,60373.8040140708,20556.2373671555,0.262034168597913,"decompMedia","2_233_2"
"1244",2018-11-05,18930.162323959,58924.9983772718,186.01084012652,19965.2989720332,20692.3791200759,0.11599890780679,"decompMedia","2_233_2"
"1245",2018-11-12,82643.0754226077,29343.9264051265,0.370113239993788,65083.5530272484,10910.9418213589,0.063591518037022,"decompMedia","2_233_2"
"1246",2018-11-19,29478.9603348381,34682.5496932824,0.000733426376264045,23221.3802673544,4663.59841224541,0.0582663715145975,"decompMedia","2_233_2"
"1247",2018-11-26,88005.8956817286,15910.3662250485,33198.2118384712,58463.6955019309,20131.0883014053,0.000715223133734153,"decompMedia","2_233_2"
"1248",2018-12-03,31597.0216876926,33478.2772426256,242.91248772358,18776.6063252842,20583.8223032073,0.146546426681223,"decompMedia","2_233_2"
"1249",2018-12-10,10614.7800510413,15298.0256613701,8158.98787413105,3772.2534498222,21316.6600489411,0.461843558259293,"decompMedia","2_233_2"
"1250",2018-12-17,3482.64173310943,16211.1194719965,19.6979538042112,663.867423020686,21380.2744465122,0.235605378077254,"decompMedia","2_233_2"
"1251",2018-12-24,300523.008988113,7015.47543560263,11530.3024669447,64130.9666735721,21913.5464851612,0.554141775286254,"decompMedia","2_233_2"
"1252",2018-12-31,282499.707727337,2952.72958273594,30.5975998687765,22521.9994577844,21144.9978569815,0.39337568477443,"decompMedia","2_233_2"
